170201173308,0,1,3,130,300,80,2,5.0000000000000000,0.0000000000000000,0.7800000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,nan,nan,nan,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,nan,26.3189450695750899,nan,0.0000000000000000,nan,0.0000000000000000,1.0000000000000000,nan,nan,nan
170201174035,81,1,3,130,300,80,2,5.0000000000000000,0.0000000000000000,0.7810000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,nan,nan,nan,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,nan,26.3189450695750899,nan,0.0000000000000000,nan,0.0000000000000000,1.0000000000000000,nan,nan,nan
170201195756,2,1,3,130,350,102,2,5.0000000000000000,0.0000000000000000,0.7900000000000000,0.0000000000000000,0.0000000000000000,10.0738144351095027,17.9962367120039950,-6186.8918903158455578,-3079.2289181554397146,-210.0629581720833414,-36.6243319463106971,1.6500385004364317,0.0000000000000000,0.0000000000000000,3.1171028199023638,0.2720776159775419,0.0044477830466644,0.0084917549436449,0.0222817770385172,0.0000000000000000,0.0000000001010447,0.0005823398864358,2.0000089552228775,0.0000949217998489,0.0000000000000000,2.0002159126811589,89.1729419693618155,0.0000000000029482,0.0000000000000000,0.0002953813170107,1.0000000000000000,0.0000000000000000,0.0000000000000034,39.5886165291501300
170201185513,248,69,3,130,300,80,2,5.0000000000000000,0.0000000000000000,0.3520000000000000,0.0000000000000000,0.0000000000000000,1.9295572729272479,5.5263719341410411,18.7169621103760520,11.3037639760056727,0.3729223314215973,1.3900568183060098,-0.8634541935649666,0.0000000000000000,0.0000000000000000,0.0000037556314330,0.0000292141230005,0.0040620768547315,0.0014440612241862,0.0024385182689533,0.0000000000000000,0.0000000000030162,0.0008355471227691,0.1991219974734578,0.0003670308799904,0.0000000000000000,0.0000666051379523,1.4893756866623047,0.0000000000000129,0.0000000000000000,0.0026858083040685,1.0000000000000000,0.0000000000000000,0.0000000000000030,0.0000000000000672
170202103031,2,1,3,132,600,160,2,5.0000000000000000,0.0000000000000000,0.7900000000000000,0.0000000000000000,0.0000000000000000,10.0063880456345426,17.8098991147634749,-nan,-nan,0.0573264768499211,1.7817093316699339,-nan,-nan,0.0000000000000000,0.0604216008261259,0.2619286166314815,0.0028149080493830,0.0091183211030019,0.0163300993690465,0.0000000000000000,0.0000000000598851,0.0005864039988751,1.9960881457484305,0.0000052037091308,nan,nan,7.2500570460058249,0.0000000000005049,nan,0.0008992728657654,1.0000000000000000,0.0000000000000000,0.0000000000000009,27.9001586279429539
170202120503,2,1,3,132,600,160,2,5.0000000000000000,0.0000000000000000,0.7900000000000000,0.0000000000000000,0.0000000000000000,10.0063880456412804,17.8098991147732910,-nan,-nan,0.0573264768522629,1.7817093316698618,-nan,-nan,0.0000000000000000,0.0604216008260374,0.2619286164923750,0.0028149080493827,0.0091183211029885,0.0163300993690665,0.0000000000000000,0.0000000000598636,0.0005864039988765,1.9960881457484192,0.0000052037091315,nan,nan,7.2500570497780803,0.0000000000002619,nan,0.0008992728657628,1.0000000000000000,0.0000000000000000,0.0000000000000009,27.9001586276980262
170202120949,2,1,3,133,600,160,2,5.0000000000000000,0.0000000000000000,0.7900000000000000,0.0000000000000000,0.0000000000000000,10.0028681871062233,17.8042894036150052,-nan,-nan,0.0582951360775552,1.7817493152207058,-nan,-nan,0.0000000000000000,0.0597485743354626,0.2594987011761279,0.0028150116294039,0.0091103670322700,0.0163049862690365,0.0000000000000000,0.0000000000466706,0.0006008363359408,1.9960593096265264,0.0000055620983336,nan,nan,7.2160074915615624,0.0000000000002643,nan,0.0008952551901976,1.0000000000000000,0.0000000000000000,0.0000000000000007,28.1523504178701067
170202120800,12,1,3,142,700,160,2,5.0000000000000000,0.0000000000000000,0.7900000000000000,0.0000000000000000,0.0000000000000000,9.9124739564233177,17.6363425578425392,-nan,-nan,0.0511002981584807,1.7821178437104097,-nan,-nan,0.0000000000000000,0.0582487329794347,1.0508787811592082,0.0028138864016166,0.0055547640890056,0.0069371949982199,0.0000000000000000,0.0000000000796619,0.0007280375341009,1.9967093475370052,0.0000015880293960,nan,nan,1.1754740655425284,0.0000000000000536,nan,0.0015520230745184,1.0000000000000000,0.0000000000000000,0.0000000000000003,51.2403424302850183
170202121906,9,1,3,130,800,169,2,5.0000000000000000,0.0000000000000000,0.7900000000000000,0.0000000000000000,0.0000000000000000,9.9749884977729515,17.7598103915725218,3.3600964593420635,15.7102984390133251,0.1033193142636262,1.7808544352099516,-0.6339879224647311,0.0000000000000000,0.0000000000000000,0.0518360815789930,0.3119159378541101,0.0026649794110293,0.0036611265278915,0.0043928178304015,0.0000000000000000,0.0000000002373975,0.0004105837517345,1.9954735386878344,0.0000255948195012,0.0000000000000000,1.5108770137051677,4.8884017187785096,0.0000000000001317,0.0000000000000000,0.0012781271893660,1.0000000000000000,0.0000000000000000,0.0000000000000024,59.3850426042377677
170202143056,8,1,3,139,600,160,2,5.0000000000000000,0.0000000000000000,0.7900000000000000,0.0000000000000000,0.0000000000000000,9.9832731276547371,17.7730808416276282,-nan,-nan,0.0239319453782755,1.7819759315804891,-nan,-nan,0.0000000000000000,0.0550395438520762,0.2437905173509942,0.0028155928757379,0.0090662383133971,0.0161672442484648,0.0000000000000000,0.0000000000201066,0.0006051530135310,1.9957475375548790,0.0000079786859085,nan,nan,8.5726582546516088,0.0000000000006356,nan,0.0008709700296822,0.0000000000000317,0.0000000000000000,0.0000000000000003,10.9499826017293689
