1                        1                        2.00000000000004e+18     
2                        1                        -8.003553375601768e-10   
1                        2                        -2.00000000000004e+18    
2                        2                        79944.52913348372        
3                        2                        -20000.0000000002        
2                        3                        -79999.9999999992        
3                        3                        79944.55429065863        
4                        3                        -26666.66666666676       
3                        4                        -59999.9999999998        
4                        4                        79944.59618359215        
5                        4                        -30000.00000000005       
4                        5                        -53333.33333333324       
5                        5                        79944.65475885205        
6                        5                        -32000.00000000003       
5                        6                        -49999.99999999995       
6                        6                        79944.72994184225        
7                        6                        -33333.33333333336       
6                        7                        -47999.99999999997       
7                        7                        79944.8216370107         
8                        7                        -34285.7142857143        
7                        8                        -46666.66666666664       
8                        8                        79944.92972811483        
9                        8                        -35000.00000000001       
8                        9                        -45714.2857142857        
9                        9                        79945.05407854343        
10                       9                        -35555.55555555556       
9                        10                       -44999.99999999999       
10                       10                       79945.1945316933         
11                       10                       -36000.00000000001       
10                       11                       -44444.44444444444       
11                       11                       79945.35091139899        
12                       11                       -36363.63636363637       
11                       12                       -43999.99999999999       
12                       12                       79945.5230224135         
13                       12                       -36666.66666666667       
12                       13                       -43636.36363636363       
13                       13                       79945.7106509377         
14                       13                       -36923.07692307693       
13                       14                       -43333.33333333333       
14                       14                       79945.91356519597        
15                       14                       -37142.85714285714       
14                       15                       -43076.92307692307       
15                       15                       79946.13151605547        
16                       15                       -37333.33333333334       
15                       16                       -42857.14285714286       
16                       16                       79946.36423768611        
17                       16                       -37500                   
16                       17                       -42666.66666666666       
17                       17                       79946.61144825834        
18                       17                       -37647.05882352941       
17                       18                       -42500                   
18                       18                       79946.87285067541        
19                       18                       -37777.77777777778       
18                       19                       -42352.94117647059       
19                       19                       79947.14813333724        
20                       19                       -37894.73684210527       
19                       20                       -42222.22222222222       
20                       20                       79947.43697093212        
21                       20                       -38000                   
20                       21                       -42105.26315789473       
21                       21                       79947.73902525322        
22                       21                       -38095.2380952381        
21                       22                       -42000                   
22                       22                       79948.05394603629        
23                       22                       -38181.81818181818       
22                       23                       -41904.7619047619        
23                       23                       79948.38137181511        
24                       23                       -38260.86956521739       
23                       24                       -41818.18181818182       
24                       24                       79948.72093079111        
25                       24                       -38333.33333333334       
24                       25                       -41739.13043478261       
25                       25                       79949.07224171406        
26                       25                       -38400                   
25                       26                       -41666.66666666666       
26                       26                       79949.43491476992        
27                       26                       -38461.53846153846       
26                       27                       -41600                   
27                       27                       79949.80855247282        
28                       27                       -38518.51851851852       
27                       28                       -41538.46153846154       
28                       28                       79950.19275055782        
29                       28                       -38571.42857142857       
28                       29                       -41481.48148148148       
29                       29                       79950.58709887114        
30                       29                       -38620.68965517241       
29                       30                       -41428.57142857143       
30                       30                       79950.99118225486        
31                       30                       -38666.66666666667       
30                       31                       -41379.31034482759       
31                       31                       79951.40458142311        
32                       31                       -38709.67741935484       
31                       32                       -41333.33333333333       
32                       32                       79951.82687382681        
33                       32                       -38750                   
32                       33                       -41290.32258064516       
33                       33                       79952.25763450439        
34                       33                       -38787.87878787879       
33                       34                       -41250                   
34                       34                       79952.69643691582        
35                       34                       -38823.52941176471       
34                       35                       -41212.12121212121       
35                       35                       79953.14285375767        
36                       35                       -38857.14285714286       
35                       36                       -41176.47058823529       
36                       36                       79953.59645775684        
37                       36                       -38888.88888888889       
36                       37                       -41142.85714285714       
37                       37                       79954.05682244117        
38                       37                       -38918.91891891892       
37                       38                       -41111.11111111111       
38                       38                       79954.52352288473        
39                       38                       -38947.36842105263       
38                       39                       -41081.08108108108       
39                       39                       79954.99613642645        
40                       39                       -38974.35897435898       
39                       40                       -41052.63157894737       
40                       40                       79955.47424336031        
41                       40                       -39000                   
40                       41                       -41025.64102564102       
41                       41                       79955.95742759602        
42                       41                       -39024.39024390244       
41                       42                       -41000                   
42                       42                       79956.44527728882        
43                       42                       -39047.61904761905       
42                       43                       -40975.60975609756       
43                       43                       79956.93738543776        
44                       43                       -39069.76744186047       
43                       44                       -40952.38095238095       
44                       44                       79957.43335045136        
45                       44                       -39090.90909090909       
44                       45                       -40930.23255813953       
45                       45                       79957.93277668022        
46                       45                       -39111.11111111111       
45                       46                       -40909.09090909091       
46                       46                       79958.43527491624        
47                       46                       -39130.4347826087        
46                       47                       -40888.88888888889       
47                       47                       79958.94046285799        
48                       47                       -39148.93617021276       
47                       48                       -40869.5652173913        
48                       48                       79959.44796554226        
49                       48                       -39166.66666666666       
48                       49                       -40851.06382978724       
49                       49                       79959.95741574166        
50                       49                       -39183.67346938776       
49                       50                       -40833.33333333334       
50                       50                       79960.46845432873        
51                       50                       -39200                   
50                       51                       -40816.32653061224       
51                       51                       79960.98073060649        
52                       51                       -39215.6862745098        
51                       52                       -40800                   
52                       52                       79961.49390260626        
53                       52                       -39230.76923076923       
52                       53                       -40784.3137254902        
53                       53                       79962.00763735287        
54                       53                       -39245.28301886792       
53                       54                       -40769.23076923077       
54                       54                       79962.52161109835        
55                       54                       -39259.25925925926       
54                       55                       -40754.71698113208       
55                       55                       79963.03550952431        
