150316150050   130   382       5      0.8    0.05       0     19.25      10.8     15.09   -0.6173 1.382e-15   0.03051   0.03122
150316150050   130   382       5    0.795    0.05       0     18.42     10.56        15    0.7119 1.042e-10   0.01984   0.01785
150316150050   130   382       5     0.79    0.05       0     17.76     10.16     14.91      1.76 9.029e-11   0.01628   0.01465
150316155153   130   382       5    0.785    0.05       0     17.15     9.758     14.83     2.725 2.898e-12   0.01522   0.01347
150316155153   130   382       5     0.78    0.05       0     16.56     9.376     14.74     3.658 7.072e-08    0.0134   0.01191
150316165227   130   382       5    0.775    0.05       0     15.99         9     14.66     4.537 8.833e-13   0.01346   0.01146
150316165227   130   382       5     0.77    0.05       0     15.44     8.645     14.58      5.39 1.173e-07   0.01232   0.01042
150316165227   130   382       5    0.765    0.05       0     14.91     8.303     14.51     6.208 6.121e-13   0.01127  0.009526
150316165227   130   382       5     0.76    0.05       0      14.4     7.977     14.44     6.987 5.966e-13    0.0102  0.008713
150317093533   130   382       5    0.755    0.05       0     13.91     7.654     14.37      7.72 5.234e-13   0.01224  0.009151
150317105558   130   382       5 0.749992    0.05       0     13.44      7.35      14.3     8.428 3.785e-14   0.01263   0.00894
150317105558   130   382       5 0.744996    0.05       0     12.99     7.062     14.23     9.113 4.272e-14    0.0121  0.008352
150317130910   130   382       5     0.74    0.05       0     12.55     6.785     14.17     9.758 3.027e-15   0.01258  0.008197
150317133405   130   382       5    0.735    0.05       0     12.13     6.392     14.11     10.38 5.315e-14  0.004215  0.007726
150317133405   130   382       5     0.73    0.05       0     11.72     6.145     14.05     10.98 6.894e-13  0.003945  0.007236
150317163309   130   382       5    0.725    0.05       0     11.34     5.914     13.99     11.53 7.548e-14  0.003804  0.007184
150326103654   130   382       5     0.72    0.05       0     10.97     5.692     13.93     12.07 9.061e-14  0.003628  0.006968
150326113844   130   382       5    0.715    0.05       0     10.62     5.481     13.88     12.57 1.099e-13  0.003454  0.006721
150326113844   130   382       5     0.71    0.05       0     10.28     5.279     13.83     13.06 1.152e-13  0.003255  0.006337
150326131437   130   382       5    0.705    0.05       0     9.965     5.091     13.78     13.51 1.616e-13  0.003152  0.006325
150326142908   130   382       5      0.7    0.05       0     9.662     4.912     13.73     13.93 1.959e-13  0.003018  0.006152
150330142917   130   382       5   0.695    0.05       0     9.374     4.742     13.68     14.33 2.384e-13  0.002891  0.005985
150330142917   130   382       5    0.69    0.05       0     9.099     4.581     13.64     14.72 9.639e-14  0.002743  0.005677
150330142917   130   382       5   0.685    0.05       0     8.844     4.431     13.59     15.07 3.828e-13    0.0026  0.005377
150330142917   130   382       5    0.68    0.05       0     8.613     4.295     13.55     15.38 5.203e-13  0.002463  0.005086
